Date,Close
21-Aug-2015,46.15
24-Aug-2015,43.77
25-Aug-2015,44.01
26-Aug-2015,44.97
27-Aug-2015,48.6
28-Aug-2015,49.7
31-Aug-2015,49.81
1-Sep-2015,47.73
2-Sep-2015,49.54
3-Sep-2015,49.11
4-Sep-2015,48.39
8-Sep-2015,49.63
9-Sep-2015,49.78
10-Sep-2015,49.7
11-Sep-2015,50.05
14-Sep-2015,50.64
15-Sep-2015,50.71
16-Sep-2015,52.45
17-Sep-2015,52.41
18-Sep-2015,52.12
21-Sep-2015,52.84
22-Sep-2015,52.19
23-Sep-2015,52.21
24-Sep-2015,52.62
25-Sep-2015,51.38
28-Sep-2015,49.69
29-Sep-2015,49.33
30-Sep-2015,49.68
1-Oct-2015,47.98
2-Oct-2015,49.51
5-Oct-2015,49.23
6-Oct-2015,48.29
7-Oct-2015,46.39
8-Oct-2015,45.34
9-Oct-2015,44.14
12-Oct-2015,43.12
13-Oct-2015,43.85
14-Oct-2015,43.38
15-Oct-2015,44.26
16-Oct-2015,45.4
19-Oct-2015,45.62
20-Oct-2015,42.61
21-Oct-2015,42.02
22-Oct-2015,42.34
23-Oct-2015,41.82
26-Oct-2015,43.05
27-Oct-2015,42.07
28-Oct-2015,42.59
29-Oct-2015,42.33
30-Oct-2015,41.39
2-Nov-2015,42.76
3-Nov-2015,41.67
4-Nov-2015,46.33
5-Nov-2015,46.35
6-Nov-2015,46.47
9-Nov-2015,45.07
10-Nov-2015,43.3
11-Nov-2015,43.82
12-Nov-2015,42.59
13-Nov-2015,41.44
16-Nov-2015,42.86
17-Nov-2015,42.8
18-Nov-2015,44.21
19-Nov-2015,44.36
20-Nov-2015,44
23-Nov-2015,43.55
24-Nov-2015,43.65
25-Nov-2015,45.93
27-Nov-2015,46.32
30-Nov-2015,46.05
1-Dec-2015,47.44
2-Dec-2015,46.4
3-Dec-2015,46.54
4-Dec-2015,46.08
7-Dec-2015,46.23
8-Dec-2015,45.34
9-Dec-2015,44.9
10-Dec-2015,45.41
11-Dec-2015,43.4
14-Dec-2015,43.72
15-Dec-2015,44.22
16-Dec-2015,46.9
17-Dec-2015,46.68
18-Dec-2015,46.09
21-Dec-2015,46.51
22-Dec-2015,45.99
23-Dec-2015,45.94
24-Dec-2015,46.11
28-Dec-2015,45.79
29-Dec-2015,47.44
30-Dec-2015,47.62
31-Dec-2015,48
4-Jan-2016,44.68
5-Jan-2016,44.69
6-Jan-2016,43.81
7-Jan-2016,43.13
8-Jan-2016,42.2
11-Jan-2016,41.57
12-Jan-2016,41.99
13-Jan-2016,40.06
14-Jan-2016,41.24
15-Jan-2016,41
19-Jan-2016,40.94
20-Jan-2016,39.74
21-Jan-2016,39.99
22-Jan-2016,40.51
25-Jan-2016,39.28
26-Jan-2016,38.71
27-Jan-2016,37.61
28-Jan-2016,37.94
29-Jan-2016,38.24
1-Feb-2016,39.39
2-Feb-2016,36.56
3-Feb-2016,34.7
4-Feb-2016,35.07
5-Feb-2016,32.52
8-Feb-2016,29.6
9-Feb-2016,29.65
10-Feb-2016,28.73
11-Feb-2016,30.09
12-Feb-2016,30.21
16-Feb-2016,31.03
17-Feb-2016,33.74
18-Feb-2016,33.35
19-Feb-2016,33.32
22-Feb-2016,35.55
23-Feb-2016,35.44
24-Feb-2016,35.8
25-Feb-2016,37.49
26-Feb-2016,38.07
29-Feb-2016,38.39
1-Mar-2016,37.27
2-Mar-2016,37.67
3-Mar-2016,39.15
4-Mar-2016,40.21
7-Mar-2016,41.06
8-Mar-2016,40.52
9-Mar-2016,41.74
10-Mar-2016,41.04
11-Mar-2016,41.5
14-Mar-2016,43.03
15-Mar-2016,43.67
16-Mar-2016,44.39
17-Mar-2016,45.28
18-Mar-2016,46.55
21-Mar-2016,47.66
22-Mar-2016,46.85
23-Mar-2016,44.52
24-Mar-2016,45.55
28-Mar-2016,46.05
29-Mar-2016,46.03
30-Mar-2016,45.38
31-Mar-2016,45.95
1-Apr-2016,47.52
4-Apr-2016,49.4
5-Apr-2016,51.09
6-Apr-2016,53.08
7-Apr-2016,51.44
8-Apr-2016,50.01
11-Apr-2016,49.98
12-Apr-2016,49.56
13-Apr-2016,50.91
14-Apr-2016,50.37
15-Apr-2016,50.9
18-Apr-2016,50.78
19-Apr-2016,49.47
20-Apr-2016,49.99
21-Apr-2016,49.66
22-Apr-2016,50.75
25-Apr-2016,50.36
26-Apr-2016,50.75
27-Apr-2016,50.29
28-Apr-2016,49.54
29-Apr-2016,48.15
2-May-2016,48.36
3-May-2016,46.46
4-May-2016,44.51
5-May-2016,42.31
6-May-2016,42.99
9-May-2016,41.78
10-May-2016,41.74
11-May-2016,41.79
12-May-2016,41.46
13-May-2016,41.52
16-May-2016,41.66
17-May-2016,40.93
18-May-2016,42.23
19-May-2016,43.04
20-May-2016,44.06
23-May-2016,43.24
24-May-2016,43.58
25-May-2016,43.92
26-May-2016,45.02
27-May-2016,44.61
31-May-2016,44.65
1-Jun-2016,43.91
2-Jun-2016,43.79
3-Jun-2016,43.8
6-Jun-2016,44.14
7-Jun-2016,46.47
8-Jun-2016,47.1
9-Jun-2016,45.87
10-Jun-2016,43.76
13-Jun-2016,43.57
14-Jun-2016,42.99
15-Jun-2016,43.54
16-Jun-2016,43.59
17-Jun-2016,43.09
20-Jun-2016,43.94
21-Jun-2016,43.92
22-Jun-2016,39.33
23-Jun-2016,39.28
24-Jun-2016,38.63
27-Jun-2016,39.71
28-Jun-2016,40.36
29-Jun-2016,42.04
30-Jun-2016,42.46
1-Jul-2016,43.3
5-Jul-2016,42.8
6-Jul-2016,42.89
7-Jul-2016,43.19
8-Jul-2016,43.36
11-Jul-2016,44.96
12-Jul-2016,44.93
13-Jul-2016,44.51
14-Jul-2016,44.31
15-Jul-2016,44.08
18-Jul-2016,45.25
19-Jul-2016,45.05
20-Jul-2016,45.67
21-Jul-2016,44.1
22-Jul-2016,44.45
25-Jul-2016,46
26-Jul-2016,45.9
27-Jul-2016,45.7
28-Jul-2016,46.12
29-Jul-2016,46.96
1-Aug-2016,46
2-Aug-2016,45.44
3-Aug-2016,45.16
4-Aug-2016,46.12
5-Aug-2016,46.01
8-Aug-2016,45.23
9-Aug-2016,45.82
10-Aug-2016,45.13
11-Aug-2016,44.98
12-Aug-2016,45.12
15-Aug-2016,45.12
16-Aug-2016,44.72
17-Aug-2016,44.65
18-Aug-2016,44.7
19-Aug-2016,45
22-Aug-2016,44.59
23-Aug-2016,44.97
24-Aug-2016,44.52
25-Aug-2016,44.19
26-Aug-2016,44
29-Aug-2016,43.04
30-Aug-2016,42.27
31-Aug-2016,42.4
1-Sep-2016,40.15
2-Sep-2016,39.56
6-Sep-2016,40.57
7-Sep-2016,40.34
8-Sep-2016,39.47
9-Sep-2016,38.89
12-Sep-2016,39.66
13-Sep-2016,39.21
14-Sep-2016,39.28
15-Sep-2016,40.08
16-Sep-2016,41.08
19-Sep-2016,41.27
20-Sep-2016,40.93
21-Sep-2016,41.04
22-Sep-2016,41.29
23-Sep-2016,41.49
26-Sep-2016,41.8
27-Sep-2016,41.16
28-Sep-2016,41.25
29-Sep-2016,40.14
30-Sep-2016,40.81
3-Oct-2016,42.74
4-Oct-2016,42.28
5-Oct-2016,41.69
6-Oct-2016,40.2
7-Oct-2016,39.32
10-Oct-2016,40.19
11-Oct-2016,40.02
12-Oct-2016,40.3
13-Oct-2016,40.05
14-Oct-2016,39.3
17-Oct-2016,38.79
18-Oct-2016,39.82
19-Oct-2016,40.71
20-Oct-2016,39.82
21-Oct-2016,40.02
24-Oct-2016,40.55
25-Oct-2016,40.47
26-Oct-2016,40.45
27-Oct-2016,40.8
28-Oct-2016,39.99
31-Oct-2016,39.55
1-Nov-2016,38.16
2-Nov-2016,37.6
3-Nov-2016,37.48
4-Nov-2016,38.11
7-Nov-2016,38.64
8-Nov-2016,38.99
9-Nov-2016,38.01
10-Nov-2016,37.07
11-Nov-2016,37.71
14-Nov-2016,36.29
15-Nov-2016,36.75
16-Nov-2016,36.79
17-Nov-2016,37.73
18-Nov-2016,37
21-Nov-2016,36.9
22-Nov-2016,38.23
23-Nov-2016,38.63
25-Nov-2016,39.33
28-Nov-2016,39.22
29-Nov-2016,37.91
30-Nov-2016,37.88
1-Dec-2016,36.38
2-Dec-2016,36.29
5-Dec-2016,37.36
6-Dec-2016,37.17
7-Dec-2016,38.63
8-Dec-2016,38.46
9-Dec-2016,38.44
12-Dec-2016,38.49
13-Dec-2016,39.63
14-Dec-2016,39.74
15-Dec-2016,39.52
16-Dec-2016,40.5
19-Dec-2016,40.55
20-Dec-2016,41.76
21-Dec-2016,41.54
22-Dec-2016,41.69
23-Dec-2016,42.67
27-Dec-2016,43.91
28-Dec-2016,43.95
29-Dec-2016,42.94
30-Dec-2016,42.74
3-Jan-2017,43.4
4-Jan-2017,45.4
5-Jan-2017,45.35
6-Jan-2017,45.8
9-Jan-2017,46.26
10-Jan-2017,45.97
11-Jan-2017,45.95
12-Jan-2017,45.92
13-Jan-2017,47.55
17-Jan-2017,47.12
18-Jan-2017,47.67
19-Jan-2017,48.75
20-Jan-2017,48.95
23-Jan-2017,49.78
24-Jan-2017,50.92
25-Jan-2017,50.89
26-Jan-2017,50.5
27-Jan-2017,50.59
30-Jan-2017,50.13
31-Jan-2017,50.39
1-Feb-2017,49.85
2-Feb-2017,50.31
3-Feb-2017,50.27
6-Feb-2017,51.55
7-Feb-2017,51.5
8-Feb-2017,52.42
9-Feb-2017,53.84
10-Feb-2017,53.85
13-Feb-2017,56.12
14-Feb-2017,56.2
15-Feb-2017,55.95
16-Feb-2017,53.79
17-Feb-2017,54.45
21-Feb-2017,55.48
22-Feb-2017,54.7
23-Feb-2017,51.2
24-Feb-2017,51.4
27-Feb-2017,49.25
28-Feb-2017,50
1-Mar-2017,50
2-Mar-2017,50.1
3-Mar-2017,50.31
6-Mar-2017,50.24
7-Mar-2017,49.72
8-Mar-2017,49.37
9-Mar-2017,48.98
10-Mar-2017,48.74
13-Mar-2017,49.23
14-Mar-2017,51.6
15-Mar-2017,51.15
16-Mar-2017,52.41
17-Mar-2017,52.3
20-Mar-2017,52.38
21-Mar-2017,50.14
22-Mar-2017,51
23-Mar-2017,50.96
24-Mar-2017,52.63
27-Mar-2017,54.04
28-Mar-2017,55.49
29-Mar-2017,55.48
30-Mar-2017,55.58
31-Mar-2017,55.66
3-Apr-2017,59.7
4-Apr-2017,60.74
5-Apr-2017,59
6-Apr-2017,59.74
7-Apr-2017,60.51
10-Apr-2017,62.48
11-Apr-2017,61.74
12-Apr-2017,59.37
13-Apr-2017,60.8
17-Apr-2017,60.29
18-Apr-2017,60.05
19-Apr-2017,61.1
20-Apr-2017,60.5
21-Apr-2017,61.12
24-Apr-2017,61.61
25-Apr-2017,62.76
26-Apr-2017,62.03
27-Apr-2017,61.73
28-Apr-2017,62.81
1-May-2017,64.57
2-May-2017,63.78
3-May-2017,62.2
4-May-2017,59.09
5-May-2017,61.67
8-May-2017,61.44
9-May-2017,64.25
10-May-2017,65.04
11-May-2017,64.62
12-May-2017,64.96
15-May-2017,63.18
16-May-2017,63.4
17-May-2017,61.22
18-May-2017,62.61
19-May-2017,62.17
22-May-2017,62.07
23-May-2017,60.77
24-May-2017,62.04
25-May-2017,63.37
26-May-2017,65.03
30-May-2017,67.02
31-May-2017,68.2
1-Jun-2017,68.07
2-Jun-2017,67.97
5-Jun-2017,69.46
6-Jun-2017,70.57
7-Jun-2017,71.93
8-Jun-2017,74
9-Jun-2017,71.46
12-Jun-2017,71.8
13-Jun-2017,75.19
14-Jun-2017,76.13
15-Jun-2017,75.07
16-Jun-2017,74.28
19-Jun-2017,73.96
20-Jun-2017,74.45
21-Jun-2017,75.28
22-Jun-2017,76.52
23-Jun-2017,76.69
26-Jun-2017,75.5
27-Jun-2017,72.47
28-Jun-2017,74.25
29-Jun-2017,72.15
30-Jun-2017,72.32
3-Jul-2017,70.52
5-Jul-2017,65.42
6-Jul-2017,61.77
7-Jul-2017,62.64
10-Jul-2017,63.21
11-Jul-2017,65.44
12-Jul-2017,65.9
13-Jul-2017,64.68
14-Jul-2017,65.56
17-Jul-2017,63.91
18-Jul-2017,65.65
19-Jul-2017,65.05
20-Jul-2017,65.98
21-Jul-2017,65.68
24-Jul-2017,68.5
25-Jul-2017,67.92
26-Jul-2017,68.77
27-Jul-2017,66.89
28-Jul-2017,67.01
31-Jul-2017,64.69
1-Aug-2017,63.91
2-Aug-2017,65.18
3-Aug-2017,69.42
4-Aug-2017,71.38
7-Aug-2017,71.03
8-Aug-2017,73.04
9-Aug-2017,72.71
10-Aug-2017,71.08
11-Aug-2017,71.57
14-Aug-2017,72.76
15-Aug-2017,72.47
16-Aug-2017,72.58
17-Aug-2017,70.38
18-Aug-2017,69.49
21-Aug-2017,67.57
22-Aug-2017,68.27
23-Aug-2017,70.55
24-Aug-2017,70.59
25-Aug-2017,69.61
28-Aug-2017,69.13
29-Aug-2017,69.47
30-Aug-2017,70.64
31-Aug-2017,71.18
1-Sep-2017,71.08
5-Sep-2017,69.92
6-Sep-2017,68.91
7-Sep-2017,70.12
8-Sep-2017,68.68
11-Sep-2017,72.74
12-Sep-2017,72.55
13-Sep-2017,73.25
14-Sep-2017,75.53
15-Sep-2017,75.96
18-Sep-2017,77
19-Sep-2017,75.02
20-Sep-2017,74.78
21-Sep-2017,73.3
22-Sep-2017,70.22
25-Sep-2017,69
26-Sep-2017,69.05
27-Sep-2017,68.19
28-Sep-2017,67.92
29-Sep-2017,68.22
2-Oct-2017,68.31
3-Oct-2017,69.63
4-Oct-2017,71
5-Oct-2017,71.07
6-Oct-2017,71.38
9-Oct-2017,68.59
10-Oct-2017,71.12
11-Oct-2017,70.92
12-Oct-2017,71.14
13-Oct-2017,71.11
16-Oct-2017,70.12
17-Oct-2017,71.15
18-Oct-2017,71.93
19-Oct-2017,70.36
20-Oct-2017,69.02
23-Oct-2017,67.4
24-Oct-2017,67.47
25-Oct-2017,65.17
26-Oct-2017,65.23
27-Oct-2017,64.17
30-Oct-2017,64.02
31-Oct-2017,66.31
1-Nov-2017,64.22
2-Nov-2017,59.85
3-Nov-2017,61.22
6-Nov-2017,60.56
7-Nov-2017,61.21
8-Nov-2017,60.88
9-Nov-2017,60.6
10-Nov-2017,60.6
13-Nov-2017,63.08
14-Nov-2017,61.74
15-Nov-2017,62.26
16-Nov-2017,62.5
17-Nov-2017,63.01
20-Nov-2017,61.75
21-Nov-2017,63.56
22-Nov-2017,62.52
24-Nov-2017,63.11
27-Nov-2017,63.36
28-Nov-2017,63.51
29-Nov-2017,61.51
30-Nov-2017,61.77
1-Dec-2017,61.31
4-Dec-2017,61.04
5-Dec-2017,60.74
6-Dec-2017,62.65
7-Dec-2017,62.25
8-Dec-2017,63.03
11-Dec-2017,65.78
12-Dec-2017,68.21
13-Dec-2017,67.81
14-Dec-2017,67.58
15-Dec-2017,68.69
18-Dec-2017,67.77
19-Dec-2017,66.22
20-Dec-2017,65.8
21-Dec-2017,66.33
22-Dec-2017,65.04
26-Dec-2017,63.46
27-Dec-2017,62.33
28-Dec-2017,63.07
29-Dec-2017,62.27
2-Jan-2018,64.11
3-Jan-2018,63.45
4-Jan-2018,62.92
5-Jan-2018,63.32
8-Jan-2018,67.28
9-Jan-2018,66.74
10-Jan-2018,66.96
11-Jan-2018,67.59
12-Jan-2018,67.24
16-Jan-2018,68.01
17-Jan-2018,69.43
18-Jan-2018,68.91
19-Jan-2018,70
22-Jan-2018,70.31
23-Jan-2018,70.56
24-Jan-2018,69.18
25-Jan-2018,67.53
26-Jan-2018,68.57
29-Jan-2018,69.91
30-Jan-2018,69.16
31-Jan-2018,70.86
1-Feb-2018,69.85
2-Feb-2018,68.75
5-Feb-2018,66.63
6-Feb-2018,66.79
7-Feb-2018,69
8-Feb-2018,63.05
9-Feb-2018,62.08
12-Feb-2018,63.15
13-Feb-2018,64.73
14-Feb-2018,64.46
15-Feb-2018,66.81
16-Feb-2018,67.1
20-Feb-2018,66.95
21-Feb-2018,66.66
22-Feb-2018,69.23
23-Feb-2018,70.41
26-Feb-2018,71.48
27-Feb-2018,70.2
28-Feb-2018,68.61
1-Mar-2018,66.19
2-Mar-2018,67.02
5-Mar-2018,66.67
6-Mar-2018,65.64
7-Mar-2018,66.46
8-Mar-2018,65.82
9-Mar-2018,65.43
12-Mar-2018,69.1
13-Mar-2018,68.37
14-Mar-2018,65.33
15-Mar-2018,65.12
16-Mar-2018,64.27
19-Mar-2018,62.71
20-Mar-2018,62.11
21-Mar-2018,63.31
22-Mar-2018,61.82
23-Mar-2018,60.31
26-Mar-2018,60.84
27-Mar-2018,55.84
28-Mar-2018,51.56
29-Mar-2018,53.23
2-Apr-2018,50.5
3-Apr-2018,53.51
4-Apr-2018,57.39
5-Apr-2018,61.14
6-Apr-2018,59.86
9-Apr-2018,57.93
10-Apr-2018,60.94
11-Apr-2018,60.19
12-Apr-2018,58.82
13-Apr-2018,60.07
16-Apr-2018,58.24
17-Apr-2018,57.54
18-Apr-2018,58.67
19-Apr-2018,60.02
20-Apr-2018,58.05
23-Apr-2018,56.67
24-Apr-2018,56.69
25-Apr-2018,56.14
26-Apr-2018,57.1
27-Apr-2018,58.82
30-Apr-2018,58.78
1-May-2018,59.98
2-May-2018,60.23
3-May-2018,56.89
4-May-2018,58.82
7-May-2018,60.55
8-May-2018,60.39
9-May-2018,61.37
10-May-2018,61
11-May-2018,60.21
14-May-2018,58.39
15-May-2018,56.84
16-May-2018,57.3
17-May-2018,56.91
18-May-2018,56.91
21-May-2018,56.9
22-May-2018,55
23-May-2018,55.81
24-May-2018,55.57
25-May-2018,55.77
29-May-2018,56.75
30-May-2018,58.34
31-May-2018,56.95
1-Jun-2018,58.36
4-Jun-2018,59.35
5-Jun-2018,58.23
6-Jun-2018,63.9
7-Jun-2018,63.22
8-Jun-2018,63.53
11-Jun-2018,66.42
12-Jun-2018,68.55
13-Jun-2018,68.96
14-Jun-2018,71.54
15-Jun-2018,71.63
18-Jun-2018,74.17
19-Jun-2018,70.51
20-Jun-2018,72.44
21-Jun-2018,69.5
22-Jun-2018,66.73
25-Jun-2018,66.6
26-Jun-2018,68.4
27-Jun-2018,68.9
28-Jun-2018,69.99
29-Jun-2018,68.59
2-Jul-2018,67.01
3-Jul-2018,62.17
5-Jul-2018,61.83
6-Jul-2018,61.78
9-Jul-2018,63.7
10-Jul-2018,64.49
11-Jul-2018,63.79
12-Jul-2018,63.34
13-Jul-2018,63.77
16-Jul-2018,62.02
17-Jul-2018,64.54
18-Jul-2018,64.77
19-Jul-2018,64.05
20-Jul-2018,62.72
23-Jul-2018,60.64
24-Jul-2018,59.49
25-Jul-2018,61.75
26-Jul-2018,61.33
27-Jul-2018,59.44
30-Jul-2018,58.03
31-Jul-2018,59.63
1-Aug-2018,60.17
2-Aug-2018,69.91
3-Aug-2018,69.63
6-Aug-2018,68.4
7-Aug-2018,75.91
8-Aug-2018,74.07
9-Aug-2018,70.49
10-Aug-2018,71.1
13-Aug-2018,71.28
14-Aug-2018,69.53
15-Aug-2018,67.74
16-Aug-2018,67.09
17-Aug-2018,61.1
20-Aug-2018,61.69
21-Aug-2018,64.38
22-Aug-2018,64.33
23-Aug-2018,64.02
24-Aug-2018,64.56
27-Aug-2018,63.85
28-Aug-2018,62.37
29-Aug-2018,61
30-Aug-2018,60.63
31-Aug-2018,60.33
4-Sep-2018,57.79
5-Sep-2018,56.15
6-Sep-2018,56.19
7-Sep-2018,52.65
10-Sep-2018,57.1
11-Sep-2018,55.89
12-Sep-2018,58.11
13-Sep-2018,57.89
14-Sep-2018,59.04
17-Sep-2018,58.97
18-Sep-2018,56.99
19-Sep-2018,59.8
20-Sep-2018,59.67
21-Sep-2018,59.82
24-Sep-2018,59.94
25-Sep-2018,60.2
26-Sep-2018,61.92
27-Sep-2018,61.5
28-Sep-2018,52.95
1-Oct-2018,62.14
2-Oct-2018,60.2
3-Oct-2018,58.96
4-Oct-2018,56.37
5-Oct-2018,52.39
8-Oct-2018,50.11
9-Oct-2018,52.56
10-Oct-2018,51.38
11-Oct-2018,50.45
12-Oct-2018,51.76
15-Oct-2018,51.92
16-Oct-2018,55.32
17-Oct-2018,54.36
18-Oct-2018,52.78
19-Oct-2018,52
22-Oct-2018,52.19
23-Oct-2018,58.83
24-Oct-2018,57.7
25-Oct-2018,62.97
26-Oct-2018,66.18
29-Oct-2018,66.97
30-Oct-2018,65.98
31-Oct-2018,67.46
1-Nov-2018,68.86
2-Nov-2018,69.28
5-Nov-2018,68.28
6-Nov-2018,68.21
7-Nov-2018,69.63
8-Nov-2018,70.28
9-Nov-2018,70.1
12-Nov-2018,66.26
13-Nov-2018,67.75
14-Nov-2018,68.8
15-Nov-2018,69.69
16-Nov-2018,70.86
19-Nov-2018,70.69
20-Nov-2018,69.5
21-Nov-2018,67.64
23-Nov-2018,65.17
26-Nov-2018,69.2
27-Nov-2018,68.78
28-Nov-2018,69.57
29-Nov-2018,68.23
30-Nov-2018,70.1
3-Dec-2018,71.7
4-Dec-2018,71.94
6-Dec-2018,72.61
7-Dec-2018,71.59
10-Dec-2018,73.03
11-Dec-2018,73.35
12-Dec-2018,73.32
13-Dec-2018,75.36
14-Dec-2018,73.14
17-Dec-2018,69.68
18-Dec-2018,67.41
19-Dec-2018,66.59
20-Dec-2018,63.08
21-Dec-2018,63.95
24-Dec-2018,59.08
26-Dec-2018,65.22
27-Dec-2018,63.23
28-Dec-2018,66.77
31-Dec-2018,66.56
2-Jan-2019,62.02
3-Jan-2019,60.07
4-Jan-2019,63.54
7-Jan-2019,66.99
8-Jan-2019,67.07
9-Jan-2019,67.71
10-Jan-2019,68.99
11-Jan-2019,69.45
14-Jan-2019,66.88
15-Jan-2019,68.89
16-Jan-2019,69.21
17-Jan-2019,69.46
18-Jan-2019,60.45
22-Jan-2019,59.78
23-Jan-2019,57.52
24-Jan-2019,58.3
25-Jan-2019,59.41
28-Jan-2019,59.28
29-Jan-2019,59.49
30-Jan-2019,61.75
31-Jan-2019,61.4
1-Feb-2019,62.44
4-Feb-2019,62.58
5-Feb-2019,64.27
6-Feb-2019,63.44
7-Feb-2019,61.5
8-Feb-2019,61.16
11-Feb-2019,62.57
12-Feb-2019,62.36
13-Feb-2019,61.63
14-Feb-2019,60.75
15-Feb-2019,61.58
19-Feb-2019,61.13
20-Feb-2019,60.51
21-Feb-2019,58.25
22-Feb-2019,58.94
25-Feb-2019,59.75
26-Feb-2019,59.57
27-Feb-2019,62.95
28-Feb-2019,63.98
1-Mar-2019,58.96
4-Mar-2019,57.07
5-Mar-2019,55.31
6-Mar-2019,55.25
7-Mar-2019,55.32
8-Mar-2019,56.83
11-Mar-2019,58.18
12-Mar-2019,56.67
13-Mar-2019,57.79
14-Mar-2019,57.99
15-Mar-2019,55.09
18-Mar-2019,53.9
19-Mar-2019,53.49
20-Mar-2019,54.72
21-Mar-2019,54.8
22-Mar-2019,52.91
25-Mar-2019,52.08
26-Mar-2019,53.55
27-Mar-2019,54.97
28-Mar-2019,55.72
29-Mar-2019,55.97
1-Apr-2019,57.84
2-Apr-2019,57.18
3-Apr-2019,58.36
4-Apr-2019,53.56
5-Apr-2019,54.99
8-Apr-2019,54.64
9-Apr-2019,54.46
10-Apr-2019,55.21
11-Apr-2019,53.68
12-Apr-2019,53.54
15-Apr-2019,53.28
16-Apr-2019,54.67
17-Apr-2019,54.25
18-Apr-2019,54.65
22-Apr-2019,52.55
23-Apr-2019,52.78
24-Apr-2019,51.73
25-Apr-2019,49.53
26-Apr-2019,47.03
29-Apr-2019,48.29
30-Apr-2019,47.74
1-May-2019,46.8
2-May-2019,48.82
3-May-2019,51.01
6-May-2019,51.07
7-May-2019,49.41
8-May-2019,48.97
9-May-2019,48.4
10-May-2019,47.9
13-May-2019,45.4
14-May-2019,46.46
15-May-2019,46.39
16-May-2019,45.67
17-May-2019,42.21
20-May-2019,41.07
